,MMSI,duration_max,duration_min,max_accel,min_accel,max_rot,min_rot,target
248,353592000,14406.0,1003.0,9.303561935140873e-07,-1.9290123456790124e-06,3.3333333333333335,0.0,0.0
249,353729000,7446.0,1614.0,7.507507507507613e-07,-4.553734061930686e-07,1.348314606741573,0.0,0.0
250,353961000,32191.0,6719.0,5.050505050505055e-06,-8.051529790660226e-06,7.7142857142857135,0.0,0.0
251,353992000,10000.0,1740.0,1.5873015873015888e-06,-2.032520325203245e-06,3.1578947368421053,0.0,0.0
252,354076000,8977.0,2545.0,2.9461279461279507e-06,-4.629629629629632e-06,3.4285714285714284,0.0,0.0
253,354264000,414037.0,0.0,4.385964912280702e-06,-5.555555555555555e-06,199.89473684210526,0.0,0.0
254,354277000,9565.0,2214.0,2.3148148148148474e-06,-1.0101010101010066e-05,10.0,0.0,0.0
255,354360000,15001.0,5140.0,1.7921146953405115e-06,-1.9157088122605464e-06,4.000000000000016,0.0,0.0
256,354395000,17339.0,5232.0,2.8180354267310758e-06,-2.4968789013732804e-06,35.60655737704919,0.0,0.0
257,354396000,21600.0,171.0,1.543209876543211e-06,-9.157509157509179e-07,2.8571428571428568,0.0,0.0
258,354632000,2831.0,2570.0,4.0257648953300985e-07,-3.9682539682539545e-07,3.79746835443038,0.0,0.0
259,354701000,18879.0,1899.0,1.1904761904761931e-06,-1.5873015873015888e-06,2.173913043478261,0.0,0.0
260,354739000,18241.0,4349.0,2.7777777777777677e-06,-2.2002200220021973e-06,16.29729729729729,0.0,0.0
261,354899000,7207.0,409.0,1.1737089201877961e-06,-2.1367521367521674e-06,2.0307692307692204,0.0,0.0
262,355029000,7200.0,180.0,1.1574074074074073e-05,-3.7037037037037232e-06,12.5,0.0,0.0
263,355082000,3040.0,2337.0,1.6103059581320466e-06,-2.0128824476650566e-06,1.3499999999999976,0.0,0.0
264,355132000,13719.0,2191.0,4.629629629629654e-07,-1.3888888888888839e-06,2.0869565217391357,0.0,0.0
265,355488000,8569.0,3180.0,1.1574074074074101e-06,-1.2626262626262656e-06,1.411764705882353,0.0,0.0
266,355520000,22209.0,10320.0,3.086419753086409e-06,-1.1737089201877961e-06,7.333333333333296,0.0,0.0
267,355663000,19149.0,390.0,2.5252525252525164e-06,-2.4154589371980736e-06,16.782608695652172,0.0,0.0
268,355680000,18239.0,152.0,5.555555555555552e-06,-2.7777777777778173e-06,12.599999999999964,0.0,0.0
269,355768000,500389.0,599.0,1.6835016835016774e-06,-1.461988304093562e-06,3.6363636363636362,0.0,0.0
270,355972000,8651.0,1409.0,5.050505050505032e-07,-5.518763796909473e-07,1.4571428571428717,0.0040436716538617065,0.0
271,356276000,19660.0,779.0,3.0864197530864636e-06,-2.1204410517387614e-06,3.4285714285714284,0.0,0.0
272,356407000,10800.0,378.0,6.038647342995169e-06,-8.366800535475235e-06,12.999999999999972,0.0,0.0
273,356411000,15551.0,8130.0,1.6103059581320466e-06,-5.158730158730154e-06,21.6,0.0,0.0
274,356668000,16899.0,2770.0,1.3888888888889086e-06,-2.6041666666666573e-06,13.2000000000001,0.0,0.0
275,356845000,17351.0,6394.0,5.050505050505033e-06,-2.7777777777777677e-06,5.454545454545454,0.0,0.0
276,356899000,20571.0,2980.0,6.944444444444419e-06,-8.333333333333354e-06,14.499999999999886,0.0,0.0
277,356909000,2958.0,2483.0,4.208754208754268e-07,-4.5537340619308476e-07,0.9230769230769231,0.0,0.0
278,356923000,42758.0,1030.0,4.365079365079363e-06,-2.7777777777777677e-06,14.956521739130451,0.0,0.0
279,356950000,12636.0,7062.0,8.417508417508462e-07,-9.259259259259227e-07,2.535211267605634,0.0,0.0
280,357075000,12570.0,939.0,4.6296296296296135e-06,-3.086419753086409e-06,12.000000000000076,0.0,0.0
281,357147000,11124.0,0.0,2.9021558872305112e-06,-3.187613843351545e-06,4.166666666666667,0.0,0.0
282,357155000,18000.0,1629.0,6.535947712418299e-06,-1.3888888888888839e-05,31.522388059701488,0.0,0.0
283,357254000,19255.0,3510.0,1.2345679012345688e-05,-3.086419753086409e-06,6.666666666666667,0.0,0.0
284,357628000,81141.0,4092.0,2.73224043715847e-06,-4.340277777777778e-06,32.8125,0.0,0.0
285,357658000,16522.0,1690.0,4.0257648953300985e-07,-4.0257648953301345e-07,2.657142857142852,0.0,0.0
286,357694000,13500.0,1307.0,4.629629629629641e-06,-1.7094017094017033e-06,6.461538461538462,0.0,0.0
287,357777000,1395846.0,420.0,5.5555555555555855e-06,-2.7777777777777847e-06,9.000000000000057,0.0,0.0
288,357867000,62090.0,3390.0,1.7006802721088426e-06,-2.222222222222224e-06,9.42,0.0,0.0
289,357880000,9006.0,4446.0,2.3148148148147657e-06,-1.683501683501685e-06,13.785714285714292,0.0,0.0
290,357920000,7800.0,1259.0,1.1737089201877892e-06,-1.2820512820512852e-06,1.9999999999999674,0.0,0.0
291,357960000,10190.0,2111.0,2.777777777777775e-06,-6.481481481481491e-06,8.0,0.0,0.0
292,366230000,11303.0,0.0,9.578544061302819e-07,-1.6583747927031448e-06,5.411764705882363,0.0,0.0
293,366562000,1014.0,1014.0,5.250997689561091e-08,-4.145936981757936e-07,0.916666666666662,0.022684310018902303,0.0
294,366576000,10242.0,2490.0,1.2626262626262656e-06,-2.1043771043771042e-06,3.4285714285714284,0.0,0.0
295,366791000,11756.0,474.0,7.936507936507909e-06,-1.0172143974960875e-05,53.49295774647887,0.0,0.0
296,366799000,10763.0,143.0,1.7361111111111152e-06,-1.7361111111111152e-06,5.142857142857094,0.0,0.0
297,366945000,15475.0,9387.0,2.9239766081871373e-06,-4.340277777777785e-06,3.245901639344273,0.0,0.0
298,366984000,87983.0,790.0,1.3768115942028985e-05,-1.7450142450142445e-05,30.942857142857136,0.0,0.0
299,367003380,253698.0,0.0,1.1904761904761863e-05,-4.901960784313718e-06,25.714285714285715,0.0,0.0
300,367003760,448814.0,0.0,1.2992831541218637e-05,-8.196721311475405e-06,19.741935483870968,0.0,0.0
301,367070510,11921.0,1952.0,2.0424836601307187e-06,-1.984126984126984e-06,7.565217391304364,0.05075757575757567,0.0
302,367124980,1731990.0,221.0,2.3224043715846992e-05,-2.09471766848816e-05,123.97499999999998,0.0,0.0
303,367152680,6570.0,0.0,5.919854280510018e-06,-6.17283950617284e-06,19.7,0.0004344132768820576,0.0
304,367167740,4566173.0,4566173.0,6.456194718832812e-10,-1.2771392081736864e-06,7.395348837209278,9.451889880508383e-05,0.0
305,367196000,9168.0,990.0,6.944444444444461e-06,-1.068376068376071e-06,7.5,0.0,0.0
306,367218000,12820.0,5964.0,6.015569709837223e-06,-9.259259259259227e-06,45.68674698795184,0.0,0.0
307,367330610,1457549.0,0.0,1.4472455648926238e-05,-1.593806921675774e-05,174.19672131147541,0.0,0.0
308,367362010,22889.0,1651.0,1.6103059581320466e-06,-2.923976608187124e-06,8.400000000000032,0.0,0.0
309,367486370,81380.0,589.0,1.6323024054982814e-05,-2.185792349726776e-05,117.58441558441562,0.0,0.0
310,367533290,2159038.0,1199.0,2.5252525252525253e-05,-2.7391975308641977e-05,205.80000000000004,0.0,0.0
311,367535950,13519.0,5201.0,1.6103059581320466e-06,-2.7777777777777677e-06,4.608695652173911,0.0,0.0
312,367641230,1051353.0,66.0,9.25925925925931e-06,-2.2727272727272692e-05,30.0,0.0,0.0
313,367662660,34380.0,660.0,5.930087390761549e-06,-5.46448087431694e-06,29.21311475409836,0.0,0.0
314,367662790,120.0,0.0,0.00013697318007662834,-8.037340619307832e-05,3.517241379310341,0.002153975793744698,0.0
315,367671020,1289.0,0.0,8.950617283950613e-06,-1.1111111111111112e-05,5.333333333333333,0.000506379119941819,0.0
316,367692620,760537.0,0.0,9.12698412698413e-06,-1.3532763532763535e-05,53.6470588235294,0.0,0.0
317,367765630,9660.0,9660.0,6.704980842911879e-06,-3.08641975308642e-06,9.933333333333318,0.0,0.0
318,367774490,19229.0,6780.0,4.273504273504274e-06,-2.5641025641025703e-06,29.353846153846167,0.0,0.0
319,367782370,36703.0,0.0,9.259259259259227e-06,-7.201646090534977e-06,17.33333333333333,0.0,0.0
320,367851000,3829.0,3829.0,7.936507936507979e-07,-1.001821493624772e-05,42.98360655737703,0.0,0.0
321,368044020,455.0,0.0,0.00014799635701275046,-4.780801209372638e-05,124.32786885245903,0.09952108398551573,0.0
322,368305000,7440.0,204.0,8.417508417508387e-07,-1.0683760683760583e-06,0.9999999999999948,0.0,0.0
323,368786000,1097.0,702.0,2.3148148148148203e-06,-3.787878787878782e-06,31.090909090909076,0.028708133971290233,0.0
324,368926056,40339.0,3750.0,1.5180878552971579e-05,-2.4140211640211642e-05,49.18181818181818,0.0,0.0
325,368926095,9736.0,360.0,1.9503546099290777e-05,-2.03150912106136e-05,41.91304347826087,0.0,0.0
326,368926268,94560.0,132.0,3.637566137566139e-05,-3.5052910052910054e-05,99.27272727272725,0.0,0.0
327,369134000,11512.0,459.0,2.136752136752137e-06,-1.821493624772315e-06,7.27868852459014,0.0,0.0
328,369140000,16809.0,0.0,1.388888888888888e-06,-2.7777777777778173e-06,3.600000000000136,0.0,0.0
329,369155000,6750.0,6750.0,2.1604938271604916e-06,-2.2768670309653916e-06,3.63934426229507,0.0,0.0
330,369209000,10590.0,1489.0,3.4722222222222715e-06,-4.629629629629695e-06,25.500000000000043,0.0,0.0
331,369970119,624439.0,224.0,4.704301075268817e-05,-5.4761904761904746e-05,106.22950819672133,0.0,0.0
332,369970407,20576.0,4209.0,1.7255892255892255e-05,-1.893939393939394e-05,67.8,0.0,0.0
333,369970428,5478.0,883.0,4.6296296296296245e-06,-4.818594104308388e-06,8.571428571428571,0.0,0.0
334,369970573,32120.0,0.0,9.625962596259628e-06,-1.7921146953405015e-05,146.61971830985917,0.0,0.0
335,369970689,2520.0,2520.0,1.1574074074074072e-05,-4.861111111111112e-06,30.650000000000006,0.05000000000000426,0.0
336,370018000,22869.0,0.0,9.259259259259227e-07,-4.5537340619308476e-07,3.8571428571428568,0.0,0.0
337,370149000,16881.0,2440.0,9.259259259259227e-07,-2.0833333333333385e-06,5.142857142857142,0.0,0.0
338,370320000,11964.0,1308.0,8.417508417508462e-07,-8.59106529209624e-07,3.3333333333333335,0.0,0.0
339,370351000,22829.0,3450.0,2.0128824476650566e-06,-5.5555555555555355e-06,43.090909090908966,0.0,0.0
340,370361000,17545.0,432.0,4.6296296296296135e-06,-2.2222222222222244e-05,22.800000000000065,0.0,0.0
341,370485000,19381.0,1890.0,2.7777777777777677e-06,-3.5161744022503516e-06,20.354430379746823,0.0,0.0
342,370618000,15061.0,490.0,9.107468123861534e-07,-9.363295880149835e-07,5.806451612903227,0.0,0.0
343,370697000,15571.0,0.0,2.0833333333333385e-06,-1.2077294685990296e-06,7.19999999999998,0.0025641025641024184,0.0
344,370863000,10421.0,1312.0,4.0257648953300985e-07,-4.0257648953300985e-07,2.571428571428571,0.0,0.0
345,370869000,13243.0,3060.0,2.5252525252525613e-06,-9.259259259259227e-06,16.721311475409834,0.0,0.0
346,371071000,19070.0,82.0,1.2077294685990296e-06,-1.2077294685990368e-06,6.428571428571428,0.0,0.0
347,371133000,5221.0,5221.0,3.9682539682539545e-07,-8.680555555555524e-08,0.66055045871559,0.0,0.0
348,371140000,11387.0,0.0,8.417508417508387e-07,-7.122507122507098e-07,1.7910447761194033,0.0,0.0
349,371265000,22470.0,1750.0,7.716049382716022e-07,-1.6103059581320394e-06,2.7540983606557203,0.0,0.0
350,371414000,2189860.0,0.0,4.629629629629695e-06,-3.731343283582091e-06,20.818181818181795,0.0,0.0
351,371478000,20460.0,749.0,2.5252525252525164e-06,-3.086419753086409e-06,16.394366197183103,0.0,0.0
352,371507000,17998.0,2630.0,9.107468123861534e-07,-1.1737089201877961e-06,6.0000000000000036,0.0,0.0
353,371576000,19040.0,2349.0,7.575757575757593e-06,-1.1111111111111122e-05,16.909090909090917,0.0,0.0
354,371716000,9598.0,6361.0,1.461988304093562e-06,-6.944444444444482e-07,1.7391304347826089,0.0,0.0
355,371951000,15030.0,2550.0,1.1111111111111071e-05,-3.753753753753754e-06,5.499999999999972,0.0,0.0
356,372049000,19481.0,9310.0,3.086419753086409e-06,-2.7777777777777677e-06,13.02857142857143,0.0,0.0
357,372067000,15104.0,331.0,5.050505050505077e-06,-1.984126984126987e-06,4.800000000000011,0.0,0.0
358,372192000,19770.0,1930.0,9.259259259259281e-06,-5.208333333333331e-06,25.3125,0.0,0.0
359,372346000,13771.0,683.0,5.555555555555635e-06,-2.0729684908789387e-06,8.571428571428571,0.0,0.0
360,372367000,3882.0,3882.0,2.893518518518457e-07,-1.2820512820512852e-06,1.1999999999999975,0.0,0.0
361,372390000,1769.0,1769.0,3.9682539682539545e-07,-4.553734061930767e-07,1.1304347826087056,0.0,0.0
362,372399000,5119.0,5119.0,8.417508417508387e-07,-1.5432098765432045e-06,1.1320754716981132,0.0,0.0
363,372665000,12672.0,1079.0,2.1043771043771042e-06,-3.086419753086422e-06,1.7857142857142856,0.0,0.0
364,372892000,21909.0,2379.0,1.010101010101011e-05,-5.050505050505033e-06,22.909090909090846,0.0,0.0
365,372914000,5952.0,1500.0,2.946127946127943e-06,-4.2087542087542085e-06,0.9999999999999689,0.0,0.0
366,372915000,13631.0,264.0,1.5432098765432045e-06,-1.1574074074074034e-06,2.2727272727272725,0.0,0.0
367,372934000,1870014.0,9319.0,1.1494252873563212e-06,-6.172839506172927e-07,3.7168141592920354,0.0,0.0
368,372974000,14126.0,0.0,3.873395307658256e-06,-3.858024691358025e-06,27.31578947368423,0.0,0.0
369,373004000,5899.0,846.0,1.3616557734204792e-06,-1.7094017094017033e-06,2.6557377049180353,0.0,0.0
370,373085000,13741.0,89.0,5.096839959225307e-07,-1.3888888888888839e-06,6.899999999999948,0.0,0.0
371,373119000,14514.0,1326.0,1.5432098765432318e-06,-1.7921146953404956e-06,5.0,0.0,0.0
372,373155000,20401.0,4479.0,1.9157088122605464e-06,-3.2299741602067182e-06,17.023255813953494,0.0,0.0
373,373169000,12500.0,0.0,4.0257648953300985e-07,-3.968253968254025e-07,4.14084507042254,0.004285714285714042,0.0
374,373176000,18319.0,8041.0,1.1904761904761861e-06,-7.936507936507909e-07,4.800000000000003,0.0,0.0
375,373216000,10739.0,89.0,4.0849673202614234e-07,-5.555555555555634e-07,2.608695652173913,0.0,0.0
376,373228000,11442.0,137.0,4.629629629629695e-06,-4.6296296296296135e-06,9.000000000000057,0.0,0.0
377,373254000,16941.0,5051.0,6.256256256256256e-06,-6.441223832528179e-06,10.563380281690144,0.0,0.0
378,373260000,11088.0,779.0,1.5432098765432045e-06,-1.683501683501685e-06,1.8181818181818181,0.0,0.0
379,373398000,11616.0,4248.0,1.6339869281045406e-06,-1.543209876543177e-06,11.153846153846153,0.0,0.0
380,373402000,22229.0,801.0,2.8180354267310758e-06,-4.694835680751178e-06,8.506329113924064,0.0,0.0
381,373457000,11652.0,1980.0,1.28205128205127e-06,-1.5432098765432318e-06,6.7692307692307665,0.0,0.0
382,373471000,20981.0,449.0,2.0833333333333385e-06,-3.968253968253977e-06,15.818181818181849,0.0,0.0
383,373485000,3888597.0,0.0,2.3148148148147657e-06,-1.9290123456790124e-06,3.6363636363636362,0.0,0.0
384,373508000,15090.0,0.0,4.0257648953300985e-07,-9.259259259259227e-07,1.8000000000000114,0.0,0.0
385,373519000,18981.0,2599.0,1.461988304093562e-06,-2.7777777777777677e-06,2.873239436619711,0.0,0.0
386,373556000,20500.0,0.0,1.9157088122605295e-06,-2.7777777777777677e-06,8.450704225352112,0.0,0.0
387,373649000,12894.0,343.0,2.3148148148148474e-06,-5.555555555555635e-06,4.615384615384616,0.0,0.0
388,373689000,15669.0,4369.0,1.225490196078427e-06,-1.6103059581320394e-06,3.739130434782619,0.0,0.0
389,373821000,13969.0,3762.0,7.936507936507979e-07,-3.4722222222222097e-06,3.7078651685393256,0.0,0.0
390,373932000,13104.0,0.0,3.968253968254025e-06,-2.5252525252525613e-06,1.9354838709677422,0.0,0.0
391,374275000,17911.0,3471.0,2.7777777777777677e-06,-2.7777777777778173e-06,3.3333333333333335,0.0,0.0
392,374291000,16481.0,910.0,5.69800569800569e-06,-3.1746031746031776e-06,22.923076923076888,0.0,0.0
393,374296000,16062.0,1070.0,1.9561815336463224e-06,-1.673360107095047e-06,16.340425531914892,0.0,0.0
394,374298000,11625.0,3166.0,1.1111111111111171e-05,-1.6103059581320394e-06,7.199999999999931,0.0,0.0
395,374306000,24220.0,120.0,2.777777777777778e-06,-3.086419753086409e-06,30.43750000000003,0.0,0.0
396,374335000,13020.0,1284.0,2.5252525252524715e-06,-1.543209876543218e-06,11.818181818181804,0.0,0.0
397,374353000,7898.0,7520.0,2.430555555555559e-06,-3.96825396825397e-06,25.172413793103445,0.0,0.0
398,374590000,19650.0,590.0,2.4005486968449905e-06,-5.5555555555555855e-06,4.666666666666676,0.0,0.0
399,374614000,12222.0,822.0,8.417508417508462e-07,-1.1111111111111072e-06,5.519999999999993,0.0,0.0
400,374617000,4554.0,486.0,1.1737089201877961e-06,-1.7094017094017033e-06,10.338461538461543,0.0,0.0
401,374710000,18520.0,6070.0,2.7777777777777783e-06,-2.7777777777777677e-06,15.599999999999964,0.0,0.0
402,374940000,18341.0,0.0,1.2077294685990296e-06,-2.3809523809523795e-06,2.6249999999999996,0.0,0.0
403,375817000,21440.0,720.0,1.9157088122605464e-06,-3.0864197530864636e-06,1.9090909090909092,0.0,0.0
404,377256000,4176.0,4176.0,4.901960784313737e-06,-1.28205128205127e-06,20.11764705882349,0.07692307692307254,0.0
405,382933000,7406.0,7406.0,8.856682769726246e-06,-2.5252525252525236e-06,11.746478873239429,0.02127659574467964,0.0
406,413073000,3000659.0,1037.0,6.944444444444461e-06,-4.6296296296296294e-05,40.0,0.0,0.0
407,413151000,12312.0,1691.0,3.086419753086409e-06,-2.923976608187124e-06,8.842105263157887,0.0,0.0
408,413159000,3107136.0,0.0,7.996632996632998e-06,-4.444444444444449e-05,49.199999999999925,0.0,0.0
409,413161000,3071184.0,2686.0,8.169934640522846e-06,-1.2731481481481477e-05,10.0,0.0,0.0
410,416481000,4842.0,0.0,4.7619047619047173e-07,-9.645061728395062e-07,1.1999999999999582,0.0,0.0
411,416495000,8237.0,3517.0,1.6583747927031448e-06,-1.2626262626262508e-06,30.54545454545459,0.0,0.0
412,416497000,14269.0,0.0,5.718954248366017e-06,-6.790123456790121e-06,2.8181818181818388,0.0,0.0
413,428002000,13134.0,1458.0,2.3148148148148474e-06,-3.418803418803422e-06,7.164179104477613,0.0,0.0
414,431127000,18770.0,0.0,3.831417624521076e-06,-4.6296296296296296e-06,16.19999999999999,0.0,0.0
415,431302000,268981.0,396.0,2.5252525252524715e-06,-2.620545073375262e-06,12.705882352941208,0.0,0.0
416,431868000,14429.0,720.0,4.6296296296296135e-06,-1.1574074074074073e-05,22.00000000000017,0.0,0.0
417,432666000,8820.0,6270.0,8.547008547008593e-07,-1.2626262626262582e-06,10.0,0.0,0.0
418,432926000,21159.0,0.0,1.3888888888888839e-06,-1.406469760900142e-06,5.400000000000204,0.0,0.0
419,440270000,19571.0,5698.0,1.9157088122605464e-06,-2.7777777777777677e-06,7.199999999999931,0.0,0.0
420,441718000,21282.0,0.0,3.521126760563378e-06,-3.4332084893882636e-06,16.521739130434785,0.0,0.0
421,477001700,14322.0,931.0,5.555555555555437e-06,-4.629629629629695e-06,8.999999999999773,0.0,0.0
422,477035400,8591.0,0.0,4.553734061930767e-07,-4.5537340619308476e-07,2.354430379746831,0.0,0.0
423,477043700,15519.0,0.0,9.107468123861534e-07,-3.912363067292645e-06,20.18181818181816,0.0,0.0
424,477045400,14459.0,0.0,4.553734061930767e-07,-5.611672278338975e-07,2.117647058823528,0.0,0.0
425,477065200,17454.0,805.0,1.068376068376071e-06,-2.92397660818715e-06,2.3333333333333903,0.0,0.0
426,477067700,16421.0,72.0,5.00910746812386e-06,-5.050505050505047e-06,6.60000000000005,0.0,0.0
427,477091500,17809.0,969.0,2.2768670309653916e-06,-3.561253561253561e-06,5.100000000000008,0.0,0.0
428,477102200,11892.0,2802.0,1.8155410312273154e-07,-6.613756613756649e-07,0.32010943912448514,0.0,0.0
429,477105400,33920.0,1571.0,1.2077294685990332e-06,-1.5873015873015888e-06,17.999999999999996,0.0,0.0
430,477107300,169859.0,1261.0,1.984126984126984e-06,-3.086419753086409e-06,91.57894736842105,0.0,0.0
431,477117400,3984.0,1878.0,1.0040160642570305e-06,-6.313131313131328e-07,2.6818181818181843,0.012207527975585985,0.0
432,477118200,15084.0,0.0,1.2820512820512775e-06,-1.5432098765432045e-06,6.400000000000002,0.0,0.0
433,477127900,13021.0,251.0,9.107468123861695e-07,-9.107468123861695e-07,2.8666666666666365,0.0,0.0
434,477133400,19711.0,2899.0,1.1904761904761931e-06,-2.7777777777777677e-06,7.199999999999931,0.0,0.0
435,477133500,17958.0,0.0,3.086419753086409e-06,-1.7730496453900699e-06,6.710526315789463,0.0,0.0
436,477143900,15693.0,2040.0,3.858024691358025e-06,-3.4722222222222232e-06,20.39999999999986,0.0,0.0
437,477157700,10620.0,0.0,8.417508417508536e-07,-9.259259259259308e-07,3.8181818181818077,0.0,0.0
438,477177400,14301.0,341.0,1.1904761904761861e-06,-1.1904761904761861e-06,6.911392405063287,0.0,0.0
439,477181200,12906.0,1764.0,4.629629629629531e-06,-9.259259259259391e-07,5.999999999999943,0.0,0.0
440,477183900,15360.0,2953.0,2.3148148148148275e-06,-4.6296296296296135e-06,2.571428571428669,0.0,0.0
441,477191900,18310.0,379.0,2.7777777777778173e-06,-1.5873015873015888e-06,5.999999999999943,0.0,0.0
442,477194800,11283.0,828.0,7.824726134585331e-07,-1.902587519025875e-06,2.417910447761235,0.0,0.0
443,477203100,8796.0,0.0,8.417508417508387e-07,-8.547008547008517e-07,3.4545454545454515,0.0,0.0
444,477214900,18889.0,150.0,1.1737089201877961e-06,-1.2077294685990368e-06,6.387096774193571,0.0,0.0
445,477232200,15624.0,330.0,1.5432098765432318e-06,-2.1367521367521674e-06,8.999999999999915,0.0,0.0
446,477232300,112009.0,3201.0,5.555555555555556e-06,-4.365079365079365e-06,275.99999999999994,0.0,0.0
447,477252400,21599.0,3850.0,1.2077294685990368e-06,-2.7777777777777677e-06,9.157894736842033,0.0,0.0
448,477269400,11718.0,234.0,3.36700336700337e-06,-3.36700336700337e-06,11.500000000000057,0.0,0.0
449,477271300,16222.0,0.0,1.3888888888888922e-05,-2.7777777777777847e-06,9.000000000000341,0.0,0.0
450,477271900,13296.0,1063.0,1.2437810945273662e-06,-9.259259259259227e-06,6.999999999999886,0.0,0.0
451,477286200,22900.0,4310.0,1.594896331738436e-06,-2.5252525252525164e-06,1.6363636363633882,0.0,0.0
452,477286300,13104.0,0.0,8.417508417508536e-07,-1.3661202185792382e-06,4.2680412371134056,0.0,0.0
453,477289700,15277.0,870.0,1.7361111111111203e-06,-2.109704641350216e-06,3.9999999999999147,0.0,0.0
454,477293100,972.0,144.0,8.417508417508387e-07,-3.8580246913579424e-07,2.090909090909088,0.008036910254502082,0.0
455,477293600,16991.0,0.0,3.086419753086409e-06,-2.4154589371980664e-06,15.33333333333341,0.0,0.0
456,477302700,12936.0,2502.0,1.207729468599008e-06,-8.547008547008517e-07,17.142857142857142,0.0,0.0
457,477307900,12647.0,1818.0,2.1367521367521674e-06,-2.3148148148148474e-06,26.000000000000085,0.0,0.0
458,477308700,7500.0,1135.0,8.417508417508387e-07,-4.374453193350815e-07,1.5,0.0,0.0
459,477318600,6109.0,0.0,5.096839959225307e-07,-8.653513326410492e-08,0.983606557377049,0.0,0.0
460,477319300,8922.0,5353.0,1.6835016835016774e-06,-3.3167495854062897e-06,2.6363636363636154,0.0,0.0
461,477347100,17860.0,229.0,5.555555555555536e-07,-2.3148148148148067e-06,9.999999999999991,0.0,0.0
462,477348300,8705.0,1021.0,4.553734061930686e-07,-5.72737686139746e-07,2.345454545454544,0.022429906542056073,0.0
463,477390400,11033.0,2076.0,3.968253968254025e-06,-5.555555555555635e-06,9.230769230769232,0.0,0.0
464,477392300,775.0,775.0,3.121098626716593e-07,-4.145936981757862e-07,2.0999999999999996,0.4025559105431313,0.0
465,477401600,17580.0,190.0,1.461988304093588e-06,-9.920634920634886e-07,7.145454545454543,0.0,0.0
466,477410500,16850.0,5919.0,2.5252525252525164e-06,-2.7777777777777677e-06,8.205882352941186,0.0,0.0
467,477462500,2760.0,2760.0,3.912363067292631e-07,-3.429355281207121e-07,1.25,0.0,0.0
468,477510600,11748.0,678.0,4.901960784313679e-06,-1.8518518518518454e-05,16.363636363636363,0.0,0.0
469,477518300,19996.0,1458.0,1.984126984126984e-06,-1.406469760900142e-06,5.739130434782604,0.0,0.0
470,477518600,15287.0,450.0,1.543209876543218e-06,-1.6835016835016925e-06,3.6545454545454796,0.0,0.0
471,477542400,18581.0,1511.0,8.333333333333354e-06,-6.172839506172818e-06,12.60000000000005,0.0,0.0
472,477548300,11965.0,1705.0,1.3888888888888922e-05,-9.259259259259227e-06,12.999999999999972,0.0,0.0
473,477548400,23470.0,390.0,2.7777777777777677e-06,-1.0416666666666631e-06,7.636363636363667,0.0,0.0
474,477593700,21781.0,2261.0,2.6455026455026595e-06,-2.4154589371980664e-06,11.408450704225364,0.0,0.0
475,477639300,16289.0,0.0,4.6296296296296135e-06,-9.25925925925931e-06,3.000000000000019,0.0,0.0
476,477654600,23301.0,109.0,5.5555555555555855e-06,-5.5555555555555355e-06,35.99999999999999,0.0,0.0
477,477669400,21060.0,420.0,5.050505050505033e-06,-5.050505050505077e-06,4.909090909090862,0.0,0.0
478,477684200,12168.0,342.0,1.2626262626262656e-06,-1.6583747927031448e-06,2.727272727272727,0.0,0.0
479,477694600,19931.0,610.0,9.259259259259308e-07,-8.051529790660197e-07,2.3250000000000166,0.0,0.0
480,477698700,7134.0,0.0,2.5252525252525613e-06,-3.3670033670033625e-06,2.1818181818180578,0.0,0.0
481,477700500,11920.0,8471.0,4.084967320261496e-07,-5.500550055005529e-07,2.324999999999974,0.0,0.0
482,477765800,14465.0,1116.0,4.629629629629695e-06,-3.086419753086409e-06,7.846153846153794,0.0,0.0
483,477768200,953421.0,71.0,1.7921146953405034e-06,-2.7777777777778173e-06,23.932584269662918,0.0,0.0
484,477776100,11856.0,168.0,8.417508417508387e-07,-2.3148148148148474e-06,2.1818181818183677,0.0,0.0
485,477786500,17090.0,6121.0,5.5555555555555355e-06,-3.6231884057970958e-06,23.62499999999999,0.0,0.0
486,477832300,14430.0,0.0,1.8518518518518535e-05,-3.5211267605633817e-06,10.999999999999659,0.0,0.0
487,477832900,2771.0,2771.0,4.2735042735042583e-07,-3.9682539682539545e-07,0.3230769230769244,0.0,0.0
488,477848700,3097877.0,1440.0,4.629629629629531e-06,-4.566210045662098e-06,17.67123287671233,0.0,0.0
489,477849300,2796592.0,0.0,4.629629629629695e-06,-4.629629629629641e-06,10.0,0.0,0.0
490,477900400,23309.0,4510.0,1.2626262626262626e-05,-3.6429872495446218e-06,12.000000000000014,0.0,0.0
491,477902400,13848.0,758.0,2.3148148148148067e-06,-2.136752136752137e-06,8.108108108108107,0.0,0.0
492,477913900,11560.0,10542.0,4.629629629629613e-07,-3.086419753086409e-06,10.95,0.0,0.0
493,477961600,13542.0,359.0,2.314814814814817e-06,-1.207729468599051e-06,4.545454545454545,0.0,0.0
494,477963100,17280.0,1590.0,6.944444444444419e-07,-1.3888888888889086e-06,9.333333333333334,0.0,0.0
495,518107000,28280.0,618.0,2.222222222222222e-05,-4.040404040404039e-05,35.99999999999995,0.0,0.0
496,533130869,480109.0,0.0,9.259259259259227e-06,-6.172839506172872e-06,10.124999999999998,0.0,0.0
497,538002089,19310.0,101.0,1.54320987654321e-05,-3.3167495854062977e-06,45.0,0.0,0.0
